label	text_a	text_b
1	百度贴吧怎么升级快呢？	百度贴吧！怎么升级快
0	关于前什么后什么的成语	成语:什么前什么下(关于植物)
0	请你当我的哥哥用韩语怎么说	只爱你的哥哥韩语怎么说
0	抱歉，这个需要联系银行协商。	抱歉，打款认证暂不只是农行跟建行，辛苦换卡操作。
0	六什么无什么的成语有多少	先什么达什么的成语有哪些？
0	最后一个字是俊的男明星有	最后一个字是酒的电视剧
0	按键精灵后台代码问题	按键精灵安卓版代码问题
1	我的世界石头在哪挖	我的世界里石头在哪挖
0	电子会计账簿	会计账簿样本
1	绍兴鲁迅中学	绍兴鲁迅中学图
1	求这个全套表情	求这类表情全套
1	求爱奇艺会员账号。给分	求爱奇艺的会员账号啊
1	问：挖掘机哪家强…	学挖掘机，到底哪家强？
0	乐视的电视怎么样？	乐视电视怎么买
1	哪个汽车网站最好	哪个汽车网站最好？
0	下载什么软件可以改变手机的字体	手机下载的字体到底在哪里啊？
0	你们用的什么梳子？	什么梳子好？
0	您是用银行卡付的款吗	您点击账户通-=银行卡删除的
0	这是什么病求解	这是什么币？求解
1	簇拥的反义词是什么	簇拥的反义词是什么？
1	哪个牌子的充电宝好	哪个牌子充电宝好用
0	德阳最好吃的钵钵鸡在哪里	临沂最好吃的是哪里？
1	有什么好看的电影关于动物得	有什么好看的动物电影
0	完结的玄幻小说	关于剑的玄幻小说已完结
1	羊肉怎么做能去膻味	羊肉怎么做能去油去膻味？
0	第一个字和第三个字是又字的成语	上面是虎字下面是蛇字打一成语
1	好困，但是睡不着！	好困又睡不着
1	岑参哪个朝代的	岑参是哪个朝代
0	上海大众怎么样？	怎么进上海大众
0	一什么灯光？	一什么灯光一什么船
0	什么样的人适合学心理学	什么样的人不适合学心理学
1	什么牌子的鱼竿最好？	鱼竿最好的是什么牌子？
1	手机怎么看大片	手机看大片怎么看
0	怎么洗澡又快又干净	怎么给狗洗澡算干净！
1	怎么安装电脑系统啊	怎样安装电脑系统？
1	蒸汽电熨斗哪个牌子好	电熨斗最好用的是哪个品牌
1	红米手机怎样打开后盖	红米手机后盖怎么打开
1	现在投资什么股票好	投资什么股票现在
1	熊出没之夺宝熊兵怎么看	怎么看熊出没之夺宝熊兵
1	怎么样投诉移动公司？	移动营业厅怎么样投诉
1	给哥哥送什么生日礼物好	送哥哥生日礼物送什么好
1	男生自慰方法	男生自慰的方法
0	办丧事后有什么忌	丧事用什么歌
0	安徽财贸职业学院入取分数线	安徽财贸职业学院怎么样?
1	这是什么动漫里的人物	这是什么动漫里的人物？
1	耳垂里的疙瘩	耳垂里有疙瘩
0	穿越火线怎么领火麒麟	穿越火线火麒麟怎么样？
1	求无毒的曰本种子。	求种子，那个无毒的
1	北京哪个医院皮肤科最好	北京那个医院皮肤科最好
1	这个望远镜是什么牌子的？急啊	望远镜什么牌子好
0	＂沉思＂是什么意思？	作沉思状什么意思
1	逗比是什么意思	逗比是什么意思。
1	什么牌子的奶茶好喝？	什么牌子的奶茶好喝
0	梦三国159的脚本有没有病毒？	三国杀脚本谁有？
0	化妆品名字	香港化妆品
0	美图秀秀怎么换发型了	怎么把美图秀秀素材拿出来
1	cf怎么加入绿色联盟	怎么申请加入CF绿色联盟
1	问道赚钱最快的方法。	问道赚钱最快的方法
1	求耽美小说！	求耽美小说。
0	我的世界海绵怎么合成	我的世界pe海绵怎么找
1	谁发现了电磁感应现象	电磁感应现象是谁先发现的。
0	玩的开心可以用哪些成语来形容	用什么成语来表示不知道能走多远
1	济南鹏爱做美容整形好吗	济南鹏爱美容整形好吗
1	王俊凯喜欢什么样的女生？	王俊凯喜欢什么样的女生呢
1	怎么折纸鹤	叠纸鹤，怎么叠
0	睾丸隐隐胀痛是什么原因	睾丸坠痛腰痛什么原因
1	这边是客服的，请问您遇到了什么问题	这边是在线客服的请问您遇到了什么问题
0	什么是猫眼	电脑硬件是什么
1	特种兵电视剧有哪些	我是特种兵电视剧
1	谁知道这女的叫什么名字	有谁知道这女的叫什么名字啊
1	怎么快速拉肚子	如何快速拉肚子
1	女人下面是什么样子的吗	女人下面是什么样子图
1	在网上找工作可靠吗	网上找工作可靠吗
0	有刘海好看还是没刘海好看啊？	我剪斜刘海好看还是齐刘海好看？
1	穿越火线不能全屏	穿越火线不能全屏
1	小苹果用计算器怎么按	计算器怎么弹小苹果
0	您好，小二这边根据您提供的企业名称，小二这边没有核实到您注册的账户	查询到需要还款的是6月份账单，您需要查询一下6月份账单看一下的
1	什么是无根豆芽素	什么是无根豆芽
1	大连的天气如何	大连天气如何？
1	右眼皮跳有什么预兆?	右眼皮跳有什么预兆
1	世界上除了火车，什么车最长？	世界上除了火车什么车最长？
0	日文我怎么写	樱的日文怎么写
1	这是什么车？型号？	这是什么车？车型号？
0	你觉得什么书好看？	韩剧匹诺曹不好看吗
1	新济公活佛，这个月什么时候更新	新济公活佛什么时候更新
1	哪里可以下载最新电影	最新的电影在哪里可以下载或者观看～
1	丝巾有哪些品牌	大丝巾的品牌有哪些
1	地下城与勇士好玩吗	地下城与勇士还好玩吗？
0	请问吧主，这是什么意思	あなたは请问这是什么意思？
0	高一英语必修三	英语高一必修一
1	变形金刚谁最厉害啊？	变形金刚里谁最厉害
0	宠物王国4白金电脑上下载	手机上宠物王国4白金商店咋下拉
0	就是您绑定的银行卡	取消手机绑定的同时会取消您绑定的银行卡的。
0	寂寞才说爱的歌词	寂寞才说爱，爱的太不该
1	元宝怎么叠	怎么折元宝
1	有什么现代修真的小说	什么现代修真小说好看
0	淘宝卖家可以删买家的好评吗？	淘宝卖家好评返现是什么情况
1	感动的一句话	说说你最让你感动的一句话．
1	知网论文下载	知网论文下载：
1	喝牛奶好吗？	常喝牛奶好吗？
1	我电脑玩游戏怎么不能全屏	为什么我的电脑玩游戏不能全屏
0	张碧晨爱你的宿命哪里能下载	张碧晨《爱你的宿命》歌词
0	像爱情公寓的电视剧	爱情公寓(电视剧)
1	买什么牌子的电动车比较好？	什么牌子的电动车比较好？
0	这个是给您发送邮件的。	这边查询已经发送成功了，您的邮箱没有收到邮件吗
0	谁能告诉我这是什么东西？图片中的	谁能告诉我这个图片是什么地方
0	不用是什么意思	她说“不用了”这什么意思
0	绝味鸭脖	周黑鸭加盟
1	男人多大结婚合适？	男人多少岁结婚合适？
0	好听的歌有哪些？	有哪些好的网站可以下载单机游戏
0	我是歌手什么时候有直播？	我是歌手直播在哪看
1	脸上过敏吃什么好	脸上过敏痒吃什么药
0	怎么组词给好评	崭怎么组词。给好评。
1	美图秀秀怎么下载新字体？	美图秀秀字体怎么下载啊！
1	龙凤呈祥，是什么生肖？	龙凤呈祥，指什么生肖？
1	风雨哈佛路观后感500	风雨哈佛路>观后感
1	梦见别人的小孩	梦见别人家的小孩死了
0	江苏科技大学苏州理工学院几本	江苏科技大学苏州理工学院怎么样
0	吃打胎药什么时候才流血啊？	吃打胎药什么时候吃？
1	给您带来的不便还请见谅，辛苦您耐心等待一下	是的，辛苦您耐心等待一下的，给您带来不便请您见谅
1	怎样可以使自己的头发快速长长？	怎样使头发快速长长？
0	找一个重生类的小说	找三国类网游小说
0	右耳朵跳是怎么回事	右耳朵疼是怎么回事
0	黄色的小猫叫什么名字好	灰色的猫咪叫什么名字好
0	最好用的修图软件是什么了	这种修图软件是什么。
1	使徒行者中插曲是什么	使徒行者中的插曲是什么
1	回答正确必采纳！	回答正确的采纳
0	求已完结穿越小说	求！女尊穿越完结小说
0	移动怎么刷钻	联通卡怎么可以卡钻或刷钻，会员
0	草鱼鲶鱼花鲢哪个好吃	草鱼和鲶鱼哪个好吃
0	土豪是什么	什么叫土豪金？
1	吴亦凡最喜欢什么水果，	吴亦凡喜欢吃什么水果
1	幻影少年还有第二季吗？	幻影少年有第二季吗
0	中国最好的十所大学？	中国大学生生活？
0	消什么降什么成语	什么武什么威成语
1	怎样提高学习成绩？	如何提高学习成绩？
0	三个开关怎么控制一个灯	天上的星星亮晶晶。改为拟人句
1	木瓜可以丰胸吗	木瓜能丰胸吗
1	哪里有足球直播	足球直播哪里有
0	手上起了一很痛的硬疙瘩	手上长了个肉疙瘩
0	《道德情操论》.txt	《道德情操论》读后感作文900字
1	什么牌子的古筝指甲好	刚学古筝用什么牌子的古筝好
0	靠怎么组词造句	敝怎么组词造句
1	悦耳的近义词是什么	悦耳，近义词是什么
0	天天酷跑在那里下载破解版	天天酷跑看谁赞我获得的钻石在哪
1	淘宝代理赚钱么	淘宝上做代理赚钱么？
0	我的世界安卓版什么时候更新啊	我的世界安卓版还会更新吗
1	小升初分班考试一般什么时候考啊	小升初什么时候分班考试
1	如何购物才能省钱？	怎样购物省钱？
1	有什么好听的舞曲吗	什么舞曲好听
1	什么材质的眼镜架好	眼镜架什么材质好
1	绿源电动车怎么样	绿源电动车怎么样？
0	水电工程师怎么考	水电工程师怎么查
0	有了瘘喝什么蜂蜜好	挑蜂蜜的棍叫什么
1	周杰伦和蔡依林为什么分手？	周杰伦和蔡依林为什么分手啊？
0	初二物理为什么难考？	初二物理难吗
1	用支付宝怎么赚钱	支付宝怎么赚钱
1	大家好：谁在移动公司上班呢	谁在移动公司上班？
1	什么香港拍的电影好看？	香港有什么好看的电影
0	我的世界安卓版铁在哪里	我的世界安卓版怎么玩
0	双证建议您上传您的身份证和您的户口本的，辛苦您了	是建议您上传一下您的身份证操作的，辛苦您了。
1	养殖业有什么最赚钱	养殖业什么鹅最赚钱
1	老虎和兔子是什么关系？	老虎与兔子的关系是什么？
1	如何用手机订火车票！	手机上如何买火车票
1	乌龟和王八有什么区别	王八和乌龟的区别是什么啊
1	高中历史怎样学	高中历史怎么学
1	三星和小米哪个好？	小米跟三星哪个好？
1	动漫人物这谁	动漫人物是谁？
1	分数解方程怎么做啊	分数解方程怎么做？
1	网上订火车票安全吗？	网上怎么买火车票？安全吗？
1	中华人民共和国的国歌是什么	中华人民共和国国歌是什么
0	男人那点心思，女人那点心计	男人做爱时为何总是幻想别的女人呢?
0	人是怎样形成的？	手廯是怎么形成的
0	一个男人坐在石头上洗澡，打一成语	两个男人坐在石头上。打一成语
1	帮我取个好听的网名！	帮我取个好听的网名吧
1	苹果手机可以分期付款吗	苹果手机能分期付款吗
0	有没有像聚享游能赚钱的手机游戏	手机游戏赚钱
1	脸上痘痘怎么消除	怎么消除脸上的痘痘
1	手机导航哪个最好用	哪个手机导航最好用
1	潘玮柏有女朋友么？是谁呀？	潘玮柏有女朋友吗
0	工商银行周末上班吗？	什么叫火车票改签？
1	问道赚钱最快的方法是什么	问道赚钱最快方法是什么？
0	农村信用社好还是邮政储蓄银行好	空调要买什么样的才能省电？
0	用我的名字可以写诗吗	谁帮我用名字写诗
1	全民飞机大战怎么样开挂？	全民飞机大战咋开挂
1	为什么小孩子爱吃糖？	为什么小孩子都爱吃糖呢？
1	支付宝账号怎么注册？	支付宝帐号怎么申请？
1	信阳有哪些特产？	信阳的特产都有哪些？
1	柯震东这款发型怎么打理？	柯震东的这款发型怎么剪求大神速解
1	怎样给非婚生子上户口	非婚生子的户口怎么上？
0	广发信用卡还款方式	广发信用卡还款项目
1	新浪微博会员怎么取消？	如何取消新浪微博会员
1	北京装饰公司？哪个装修公司好呢?	北京装修公司推荐下哪些好？
0	梦见别人说我没老婆	梦见男朋友瞒着我爱上了别人
0	视频直播吧里能看足球吗	在电脑上哪里可以看湖南卫视直播
1	请问这部漫画的名字是什么	这部动漫叫什么名字。
0	梦幻西游藏宝阁怎么用	梦幻西游藏宝阁里买的钱怎么拿出来
0	周杰伦的新专辑叫什么？	明星用的都是什么微博
0	澳洲灯水母是不是世界上已知最毒的生物	世界上最毒的生物
1	如何辨别面膜纸的好坏	如何辨别睡眠面膜的好坏，
1	凡客的帆布鞋尺码正常吗？	凡客的帆布鞋会偏大吗？
1	中国什么武器最厉害?	中国武器最厉害的是什么
1	怎么查询驾驶证分	驾驶证查询怎么查？
0	新买的电脑不能看电影为什么？	为什么电脑不能联网看电影
0	现在的中国社会最高的工资是多少？	现在中国人气最高的前10名，女明星是谁？
1	成都现在穿什么	成都现在穿什么呢
0	一人在内。(打一字)	形近字(急急急)！
0	三国好看吗？	笑倾三国好看吗
0	这个鞋是什么牌子的？	求这个是什么牌子
1	支付宝钱包怎么看余额	怎么查支付宝钱包余额
1	我的世界手机版怎么去地狱之门	手机版我的世界创造模式怎么去地狱
0	吃什么东西会让人反胃	吃东西反胃的话能吃什么？
0	您好，这边帮您核实到您的这边资金已到账	您好，小二这边没有帮您核实到这笔资金的
0	北京顺丰快递电话	北京顺丰快递招聘
0	年货买什么好	年货都要买什么
0	《你是这样的人》是写的谁	你是什么样的人？
0	亲是想通过什么方式重置呢，比如电脑还是手机钱包呢？小二愿意为您详细解答	请问您为什么给对方付款？2、您在哪里找到对方的（比如淘宝网、贴吧等）
0	微商生意怎么做	做微商怎么样生意好
1	什么品牌净水器好	净水器什么品牌好？
0	我的鞋子沾上了口香糖怎么办？	梦到蛆爬到了腿上代表什么？
0	奥比岛服装多的加。	奥比岛，这是什么服饰？
1	过年做点什么小生意	过年做点什么小生意好
1	在苏州那个电子厂工资高	苏州那个电子厂工资高呢
0	显卡接触不良会造成显示器画面倾斜的问题吗?	显卡转接口接触不良有可能导致花屏死机么？
1	电视遥控器找不到了，在哪里？	电视遥控器找不到怎么办
0	亲，这个无法为您查询	这边查询到是由于证件模糊的。
1	宇宙外面是什么?	宇宙的外面又是什么？
1	詹姆斯为什么去热火队	为什么詹姆斯要转会热火
0	还有什么网址吗	那那个网址是什么？
1	需要您持本人身份证到中国邮政储蓄银行办理这个证明，辛苦您了。	需要您持本人身份证到中国邮政储蓄银行办理这个证明的，辛苦您了。
0	小银行客户经理有不有去头	银行准客户经理
0	脖子筋疼是怎么回事	歪脖子头就晕怎么回事
0	求一首粤语歌曲！女的唱的！	求一首粤语歌曲男的唱的
1	爱情里没有谁对谁错	爱情里没有谁对谁错，是吗？
1	求一款好玩的游戏？	求一款好玩的游戏！
0	去哪可以下载百家讲坛全集？	查理九世全集要去哪里下载？
0	最新网页游戏大全	免费网页游戏大全
1	我想回到过去，怎么做	怎么让自己回到过去
1	读书手抄报内容	关于读书的手抄报内容
1	送什么礼物给男朋友好。	送男朋友送什么礼物好？
1	怎么设置微信头像	怎么设置微信头像？
0	种蛊之类比较好看的电影有什么	有什么喜剧，爱情，你电影吗？
1	看看我的电脑配置怎样	大家看看我的电脑配置怎么样
0	招商证券智远理财服务平台转帐不了	招商智远理财银行卡怎样汇入
1	今年流行什么衣服	今年流行什么衣服呢？
1	桂林山水甲天下下一句是什么	桂林山水甲天下的下一句是什么?
1	吃什么食物能补肾壮阳	吃什么食物可以补肾
0	手机刷机是什么意思？有什么用，	这是什么意思，我什么都没买啊
0	您的账户中目前未核实到最近有提交过身份占用申诉的申请	您好，跟您确认下您目前是否是需要将您身份信息下的其他账户进行申诉处理呢？
0	去鸡皮肤用什么好	我是什么性的皮肤
1	有什么好玩的软件	有什么好玩的软件啊？
1	凤于九天漫画！	凤于九天的漫画…
1	怎样做一个好人	怎么做一个好人？
1	求男女对唱一首歌	求一首歌名，男女对唱的
0	白休闲衣服黑牛仔裤深蓝色运动鞋好看吗	深咖色休闲裤配什么颜色得运动鞋好看?
0	先去括号，再合并同类项	蹭什么组词告诉我啊
1	水果沙拉怎么做的	水果沙拉怎么做啊
1	免费签名设计	免费设计签名
1	怎么才能让自己更有激情？	怎么活的有激情
1	怎么查询驾驶证真假	怎样查询驾驶证真假
0	什么马不能骑？	爱迪生除了电灯还发明了什么
1	小米好还是三星好	三星还是小米好
1	现在什么游戏可以赚钱？	现在什么游戏可以赚钱啊
0	不胜其烦的(其)是什么意思	乳腺增生吃什么中药好(急)
1	有什么好看的僵尸电影	有什么好看的僵尸电影吗？
1	声卡驱动问题‘	声卡驱动问题!
0	最大的步是什么打一成语	最大的网是什么打一成语
0	初中女生的胸	求一些适合用来表白的歌曲。
0	广东地图深圳属于哪个方向	深圳离广东省哪个城市近
0	胡萝卜放冰糖用水煮熟吃好吗	吃熟的胡萝卜好吗？
0	是条汉子是什么意思？	女汉子是什么意思？
0	伤心听什么歌	什么歌最伤心
1	腹黑是什么意思？	腹黑是什么意思
0	在天猫上买笔记本电脑可靠么？	在京东商城买手机可靠吗
0	支付宝绑定身份证帐号如果被盗	怎样防止支付宝账号被盗
1	支付宝账号是什么怎么查看	支付宝账号怎么查看啊？
0	苹果手机是中国生产的吗？	中国的苹果手机在那里生产
1	摩尔庄园见习骑士	关于摩尔庄园见习骑士
1	网上购物网站哪家比较好？	网上购物，哪家比较好
0	求喝的另一个音的组词	一个哺的组词
1	我们结婚了那几对夫妇好看	我们结婚了哪几对夫妇好看
1	您好，请问您是要投诉产品处理流程吗？	请问您是要投诉产品的处理流程吗？
1	求函数的定义域	求函数定义域！
0	休闲服和运动服有什么区别?	运动鞋和休闲鞋的区别
1	有什么好看的爱情电影啊	什么电影好看，关于爱情的
0	微波炉热饭好不好	中药可不可以用微波炉打热
1	男士钱包哪个牌子的好？	男士钱包哪个牌子比较好
1	衣服上粘了油漆怎么才能洗掉	怎么才能洗掉衣服上沾的油漆？
1	谁能帮我的孩子起个名字	谁能帮我孩子起个名字
1	怎么下载长的电影到手机上	手机怎么下载电影
0	您新注册的账户通过了实名认证后可以来操作关联认证您的这个手机号的账户的。	不行，主账户还需要等待子账户注销完成之后注销，注销完成之后就可以认证了
0	奈碧护肤怎么样	大家都怎么护肤的！
1	怎么激活银行卡	如何激活网银行卡
0	奥拉星圣光修罗绝对平民打法	奥拉星圣光修罗恩师打法
1	永恒的反义词是什么	永恒的反义词是什么？
1	明星为什么喜欢吸毒？	为什么那么多明星喜欢吸毒
1	怎样把衣服变大	怎样让衣服变大
0	亲，辛苦您稍等下，小二看看您的截图先哟	好的，请您稍等一到二分钟，方便小二帮您查询。谢谢！
1	什么意思日文怎么说	这个日文是什么意思
0	淘宝刷销量群怎么加？	淘宝刷销量群怎么找？
1	冰箱什么牌子最好	冰箱什么牌子的最好？
1	怎么下载播放器	下载播放器怎么下
1	帮我给儿子起个名字我姓马	我姓马！想给我儿子取个名字！
0	这是什么狗？吉娃娃吗？有图	这是吉娃娃串的吗
0	有好看的图片吗	又萌又厉害的神奇宝贝有哪些
1	有什么好看的爱情电视剧	有什么电视剧好看的，要爱情的
1	在乎是什么意思？	在乎你是什么意思
1	怎么汉化软件啊	怎么汉化软件？
1	尼泊尔的国花是什么花？	尼泊尔的国花是什么，
1	谁能介绍份工作给我	能介绍工作吗
1	哪里可以免费发布广告	在哪里能免费发布广告？
0	为什么说我最大的敌人是我自己？	说说中国和巴基斯坦的关系
0	古筝曲浏阳河古筝伴奏下载	古筝曲下载mp3格式
1	黑木耳是什么意思啊	黑木耳是什么意思啊？
0	这个数学符号是什么意思？	[]这个符号在数学里是什么意思
0	淘宝支付密码怎么找回	时空猎人忘记密码了
0	有的手机为什么不能显示特殊符号和繁体字	我家PS为什么不能打繁体字=
0	年的韩语怎么写	是的韩语怎么写
1	为什么我的电脑看不了视频	为什么我的电脑放不了视频
1	太阳为什么从东边升起来？	太阳为什么从东边升起来的
0	多人播讲的有声小说网站	听有声小说那个网站好点
1	我的歌手第一季歌王是谁	第一季我是歌手的歌王是谁
0	有关足球的日本动漫	日本经典电影型动漫有哪些？
1	面试时应注意什么。	面试时应注意什么
1	常州团购网有哪些	常州有哪些团购网
1	如何把图片里的文字提取出来	如何将图片里的文字提取出来？
1	如何把梳子卖给和尚？	怎么样才能把梳子卖给和尚？
0	男生红色的休闲外套应该怎么搭配？	红色长T恤怎么搭配衣服？裤子和外套
0	我想办信用卡，怎么办	很饿又想吐怎么回事
0	人生倕暮是是什么意思	人生有什么意思？
1	客观和主观有什么区别？	客观与主观的区别是什么。
1	小数是不是分数	小数就是分数吗
0	电脑端登录点击交易记录--这笔交易--橙色的倒三角可以看到付款的方式。	您登录您的支付宝---交易记录--找到该笔转账记录，将页面截图发送给小二看下。
0	上海通用别克凯越HRV	别克凯越的保修期
1	有什么比较好的小说网站么？	有什么好的小说网站吗
1	新浪邮箱怎样找回密码	新浪邮箱密码如何找回？
1	我该如何安装显卡驱动	我的电脑如何安装双显卡驱动
1	这小伙…	这小伙怎么样？
1	看图写话英语	英语看图写话
1	有什么可以免费发短信的软件吗	什么软件发短信免费？
0	这个搭配穿什么裤子较好鞋子呢	坡跟鞋搭配怎样的衣服裤子最好看
0	茶树姑怎么吃	山茶树怎么种
1	故宫闹鬼是真的吗？	故宫闹鬼是真的吗
0	安逸安然什么意思	安然浮若芳华什么意思
1	什么是平面设计啊？	平面设计是什么
1	机械制图中的这个符号什么意思？	机械制图中这个符号是什么意思
1	葫芦瓜怎么炒好吃啊	葫芦瓜怎么做好吃
0	梦见开车撞人	梦见别人叫你去开车
0	求一个道路测量6000字的实习报告。	测量实习报告怎么写，给我一份实例？
1	衬衫怎么挽袖子	衬衫袖子怎么卷
1	怎么背单词	背单词该怎么背？
0	怎样才能让手指快速消肿	怎样快速让手指变细
1	功夫派什么角色好	功夫派中什么角色好？
1	求一个烟台论坛的邀请码	求烟台论坛邀请码
1	伤感的个性签名。	伤感的个性签名
1	孟加拉国官方语言是什么？	孟加拉国的官方语言是什么？
0	头像上的字去掉	去掉字图片给我
1	怎么在手机下载词典	如何给手机上下载词典？
1	时空猎人官方版怎么改密码	vivo时空猎人怎么改密码
1	什么方法祛痘才是最有效的？	什么方法祛痘最快最有效
0	男生带什么手链好看	胖男生带什么手链好看？
0	易语言制作勇士的信仰修改器我的源码哪里错了？	勇士的信仰修改器,不要CE，要直接修改攻击的
0	您的扣款金额是多少呢	辛苦您填写下您的账户可用余额(单位
0	北京那个厨师学校好，想要学厨师	郑州厨师学校哪家好
1	化学怎么才能学好呢	怎样学好化学
0	怎样禁止软件安装	小米盒子可以安装那些软件
0	这个手机主题怎样	怎么自己做手机主题
1	名人学会善待他人事例	学会善待他人的正反面事例
1	微商怎么能做好	怎样能把微商做好
0	情人节给男友礼物如下怎样？	情人节大家收到什么礼物啦
1	这是什么电影。	这是什么电影啊
0	愤怒的小鸟2攻略83关	愤怒的小鸟321攻略
1	电子琴哪个牌子的好？	电子琴哪个牌子比较好，求推荐。
1	怎么制作泡泡水	怎样制作泡泡水？
0	白云是什么	一什么白云
0	你看起来好像很好吃那里下？	哪种巧克力又贵又好吃
1	您在哪里认识对方的？用什么方式联系的呢？	嗯呢，您在哪里认识对方的？用什么方式联系的？
1	香蕉可以和牛奶一起吃吗	香蕉和牛奶可以一起吃吗？
0	支付宝买彩票可靠吗	想去京东跑快递在哪里应聘
1	北京哪里好玩啊？	北京哪里最好玩
0	什么鸡的价格最贵	什么肉价格最贵
0	孕妇可以吃茴香菜吗	孕妇能吃参吗
1	您是有购买成功的吗？	您有购买成功的吗？
0	您现在是需要的找回支付密码麻烦您了。	您用这个方法先找回登录密码就可以的，亲，麻烦您了
1	什么牌子净水器好	净水器什么牌子好是怎么样的？
1	国庆节快乐吗？	国庆节大家都快乐吗？
1	长沙美食有哪些？	长沙有哪些美食
1	什么电影最悲伤	悲伤的电影有什么
1	这件衣服里面配什么颜色的T恤好看一点	这件衣服里面配什么才好
1	红酒可以喝醉吗	红酒能喝醉吗？
1	天天飞车那个人物最好	天天飞车最好的人物
1	农村低保申请书怎么写	农村低保申请书如何写
0	鸡蛋黄和坏牛奶做面膜有什么好处	做面膜用鸡蛋清还是鸡蛋黄好？
1	天天酷跑的钻石要怎么凑？	天天酷跑要怎样刷钻石
0	江苏省会	浙江省会
1	射精什么感觉	射精什么感觉？
1	慈祥的近义词是什么？	慈祥的近义词是什么啊？
1	还有一元钱去哪里了	还有一元钱去了哪里？
1	中国现在谁最有钱	现在中国谁最有钱。
1	甘肃省会是哪里	甘肃省会是哪里？
0	您好，没有核实到支付宝账户的，麻烦您核实一下	麻烦您提供一下您的支付宝账户的，这边核实一下您的支付宝账户有没有异常的。
0	有什么地方可以去旅游？	上海有什么地方可以吃可以玩
1	樱花抽油烟机怎么样？	樱花帝王抽油烟机怎么样
1	出国留学怎么样？	怎么样才能出国留学
1	怎么删除提的问题呢	怎么删除自己发的问题啊？
0	第9期的是在线客服及95300咨询热线24小时为您服务	您好，您现在进入到人工服务，我是云在线小二20100，很高兴为您服务
0	您好您是使用那个支付宝账户进行操作的，麻烦您了。	建议您换个时间段操作付款的，您的支付宝账户状态确实是正常的
1	怎么设置个性签名	贴吧怎么设置个性签名？
0	小女人跟大女人有什么区别啊	男人和女人有啥区别
0	都市小说有哪些？	有关于穿越到鸿蒙的小说吗？
1	如何控制早泄？	怎样控制早泄？
1	小米平板能打电话么？	小米平板能打电话吗
1	有谁知道是什么植物	你们知道这个植物叫什么啊
1	巴西人讲什么语言？为什么？	巴西人将的是什么语言！
0	有姓蓝的人吗	有姓冷的人么
0	如何查询飞机是否起飞	飞机的起飞和降落如何控制
1	有没有在家，也能挣钱的工作，	请问有没有在家就可以挣钱的工作呀
1	这是什么游戏动漫？	这是什么游戏或者动漫里的吗
1	如何清洗汽车内饰	汽车怎么清洗内饰
0	植物细胞结构制作模型	如何制作立体细胞模型
1	为什么火影忍者更新那么慢？	火影怎么更新那么慢啊
0	数字化城市管理系统信息采集监督员是什么编制	去香港城市大学读信息管理博士怎么样
1	总裁不要插那里	求总裁不要插哪里！
0	急急急急急做什么仪器能检验直肠癌	移动道路测绘车上装的仪器叫什么，急急急
1	求这张图片高清版	求这张图片，要高清的
0	形容读书快的成语	形容读书多的成语有
1	推荐几本侦探小说	推荐几本侦探小说、、
1	结婚前规则插曲是什么	结婚前规则插曲叫什么
1	如何下载百家讲坛视频	如何下载百家讲坛视频到手机上看
0	甲苯和溴水能反应吗	酸与碱反应，生成盐和什么？
1	斩赤红之瞳什么时候更新	斩赤红之瞳什么时候更新？
1	怎样可以快速入睡	怎样可以快速入睡？
1	这个表情叫什么系列？	这个表情叫什么？是什么系列的？
1	喜大普奔是什么意思	喜大普奔什么意思
1	化妆学校那里好？	哪里化妆学校好
0	偷星九月天大结局了么	偷星九月天大结局？
1	关于公主的小说名	有关公主的小说
1	情人节你们都收到了什么礼物，	情人节各位都收到什么礼物了呀
0	赛尔号闪光波克尔怎么打卡修斯	赛尔号鲁斯王怎么打卡修斯
1	宾馆里这是什么东西	宾馆里的是什么东西
0	腾讯微博里别人能看到我的收藏吗	我的新浪微博里收藏的文件怎么找不到
1	养什么动物好啊	养动物什么好
0	解释词语。	请将下列的句子补充完整。
0	求推荐动漫！	谁有北京夜景图，求一张，谢谢
0	哪个星座有洁癖？	哪个星座的男生最帅
1	描写人动作快的成语	描写动作快的成语
1	建议您操作实名认证您的个账户是，辛苦您了	这个是建议您操作一下实名认证的，辛苦您了。
1	中学生怎么快速赚钱？	怎样快速赚钱啊？
1	世界上什么人一下子变老	世界上什么人一下子变老？
1	淘宝怎么投诉卖家卖假货	怎样投诉淘宝卖家卖假货
1	这种辫子叫什么	这种是什么辫子
0	什么手机可以下载日语输入法	怎么用手机下载日语输入法
1	有什么好玩的网络游戏啊	什么网络游戏好玩
0	网上买手机可靠吗？去哪买？	网上哪个网站可信，买手机，京东可靠吗？
1	这是什么版本	这是什么版本的？
0	胡萝卜丝怎么切	胡萝卜水怎么煮
1	什么羊绒线好	什么羊绒线好呢？
1	求一部貌似是李连杰参演的电影@	求一部貌似是李连杰参演的电影～
1	他什么意思啊?	什么意思啊？
0	魔偈男人的性格	属羊的性格男人的心
1	您提供一下姓名和联系方式给您联系相关人员核实的	请您留下联系电话，和您的真实姓名小二帮您记录一下，工作人员进行核实处理
1	玻璃是用什么做成的？	面粉是用小麦磨成的.玻璃是用什么做成的
0	百度贴吧触是什么意思	百度贴吧里说的小吧是什么意思？
1	请您的详细的描述下您的问题	请您详细的描述一下您的问题
1	马伊琍跟文章是二婚吗	文章马伊琍是二婚吗
